casa_id,fecha,consumo_kwh,temperatura,irradiacion_solar,Tiene_Placas,Produccion_Solar_kWh
6,2020-03-16,0.002,9.2,0.0,0,0.0
6,2020-03-16,0.002,9.2,0.0,1,0.0
6,2020-03-16,0.002,9.2,0.0,0,0.0
6,2020-03-16,0.003,9.2,0.0,1,0.0
6,2020-03-16,0.002,9.2,0.0,0,0.0
6,2020-03-16,0.002,9.2,0.0,0,0.0
6,2020-03-16,0.002,9.2,0.0,1,0.0
6,2020-03-16,0.002,9.2,0.0,1,0.0
6,2020-03-16,0.002,9.2,0.0,0,0.0
6,2020-03-16,0.003,9.2,0.0,1,0.0
6,2020-03-16,0.002,9.2,0.0,0,0.0
6,2020-03-16,0.002,9.2,0.0,0,0.0
6,2020-03-16,0.002,9.2,0.0,0,0.0
6,2020-03-16,0.002,9.2,0.0,1,0.0
6,2020-03-16,0.002,9.2,0.0,0,0.0
6,2020-03-16,0.003,9.2,0.0,1,0.0
6,2020-03-16,0.002,9.2,0.0,0,0.0
6,2020-03-16,0.002,9.2,0.0,0,0.0
6,2020-03-16,0.002,9.2,0.0,1,0.0
6,2020-03-17,0.003,11.4,0.0,0,0.0
6,2020-03-17,0.002,11.4,0.0,0,0.0
6,2020-03-17,0.002,11.4,0.0,0,0.0
6,2020-03-17,0.003,11.4,0.0,1,0.0
6,2020-03-17,0.002,11.4,0.0,0,0.0
6,2020-03-17,0.002,11.4,0.0,0,0.0
6,2020-03-17,0.003,11.4,0.0,0,0.0
6,2020-03-17,0.002,11.4,0.0,1,0.0
6,2020-03-17,0.002,11.4,0.0,0,0.0
6,2020-03-17,0.002,11.4,0.0,1,0.0
6,2020-03-17,0.002,11.4,0.0,1,0.0
6,2020-03-17,0.002,11.4,0.0,0,0.0
6,2020-03-17,0.003,11.4,0.0,0,0.0
6,2020-03-17,0.002,11.4,0.0,0,0.0
6,2020-03-17,0.002,11.4,0.0,0,0.0
6,2020-03-17,0.002,11.4,0.0,0,0.0
6,2020-03-17,0.002,11.4,0.0,1,0.0
6,2020-03-17,0.003,11.4,0.0,0,0.0
6,2020-03-17,0.002,11.4,0.0,0,0.0
6,2020-03-17,0.002,11.4,0.0,0,0.0
6,2020-03-17,0.002,11.4,0.0,0,0.0
6,2020-03-17,0.002,11.4,0.0,0,0.0
6,2020-03-17,0.003,11.4,0.0,1,0.0
6,2020-03-17,0.002,11.4,0.0,0,0.0
6,2020-03-18,0.002,13.0,0.0,0,0.0
6,2020-03-18,0.003,13.0,0.0,1,0.0
6,2020-03-18,0.002,13.0,0.0,0,0.0
6,2020-03-18,0.002,13.0,0.0,1,0.0
6,2020-03-18,0.002,13.0,0.0,0,0.0
6,2020-03-18,0.003,13.0,0.0,1,0.0
6,2020-03-18,0.002,13.0,0.0,0,0.0
6,2020-03-18,0.002,13.0,0.0,0,0.0
6,2020-03-18,0.002,13.0,0.0,0,0.0
6,2020-03-18,0.003,13.0,0.0,0,0.0
6,2020-03-18,0.002,13.0,0.0,1,0.0
6,2020-03-18,0.002,13.0,0.0,0,0.0
6,2020-03-18,0.002,13.0,0.0,0,0.0
6,2020-03-18,0.002,13.0,0.0,0,0.0
6,2020-03-18,0.003,13.0,0.0,0,0.0
6,2020-03-18,0.002,13.0,0.0,0,0.0
6,2020-03-18,0.002,13.0,0.0,0,0.0
6,2020-03-18,0.002,13.0,0.0,0,0.0
6,2020-03-18,0.003,13.0,0.0,0,0.0
6,2020-03-18,0.002,13.0,0.0,1,0.0
6,2020-03-18,0.002,13.0,0.0,0,0.0
6,2020-03-18,0.002,13.0,0.0,0,0.0
6,2020-03-18,0.002,13.0,0.0,0,0.0
6,2020-03-18,0.003,13.0,0.0,1,0.0
6,2020-03-19,0.002,16.6,5.1,0,0.0
6,2020-03-19,0.002,16.6,5.1,0,0.0
6,2020-03-19,0.003,16.6,5.1,0,0.0
6,2020-03-19,0.002,16.6,5.1,0,0.0
6,2020-03-19,0.002,16.6,5.1,0,0.0
6,2020-03-19,0.002,16.6,5.1,1,0.0107930609005718
6,2020-03-19,0.003,16.6,5.1,0,0.0
6,2020-03-19,0.002,16.6,5.1,0,0.0
6,2020-03-19,0.002,16.6,5.1,1,0.0149417308839369
6,2020-03-19,0.003,16.6,5.1,0,0.0
6,2020-03-19,0.002,16.6,5.1,0,0.0
6,2020-03-19,0.002,16.6,5.1,0,0.0
6,2020-03-19,0.002,16.6,5.1,1,0.0212754579659242
6,2020-03-19,0.003,16.6,5.1,0,0.0
6,2020-03-19,0.002,16.6,5.1,0,0.0
6,2020-03-19,0.002,16.6,5.1,0,0.0
6,2020-03-19,0.002,16.6,5.1,0,0.0
6,2020-03-19,0.003,16.6,5.1,0,0.0
6,2020-03-19,0.002,16.6,5.1,1,0.0153116009159495
6,2020-03-19,0.002,16.6,5.1,0,0.0
6,2020-03-19,0.002,16.6,5.1,1,0.013480078657637
6,2020-03-19,0.003,16.6,5.1,0,0.0
6,2020-03-19,0.002,16.6,5.1,1,0.0212728492224407
6,2020-03-19,0.002,16.6,5.1,1,0.0181958489952282
6,2020-03-20,0.003,16.9,5.3,0,0.0
6,2020-03-20,0.002,16.9,5.3,0,0.0
6,2020-03-20,0.002,16.9,5.3,1,0.0242583837247773
6,2020-03-20,0.002,16.9,5.3,0,0.0
6,2020-03-20,0.003,16.9,5.3,0,0.0
6,2020-03-20,0.002,16.9,5.3,1,0.0140160354579469
6,2020-03-20,0.002,16.9,5.3,0,0.0
6,2020-03-20,0.003,16.9,5.3,0,0.0
6,2020-03-20,0.002,16.9,5.3,1,0.0189873143891996
6,2020-03-20,0.002,16.9,5.3,0,0.0
6,2020-03-20,0.002,16.9,5.3,0,0.0
6,2020-03-20,0.002,16.9,5.3,0,0.0
6,2020-03-20,0.003,16.9,5.3,0,0.0
6,2020-03-20,0.002,16.9,5.3,1,0.0228566675455831
6,2020-03-20,0.002,16.9,5.3,1,0.0262905841901517
6,2020-03-20,0.002,16.9,5.3,0,0.0
6,2020-03-20,0.002,16.9,5.3,1,0.0213157707602661
6,2020-03-20,0.002,16.9,5.3,0,0.0
6,2020-03-20,0.003,16.9,5.3,0,0.0
6,2020-03-20,0.002,16.9,5.3,0,0.0
6,2020-03-20,0.002,16.9,5.3,0,0.0
6,2020-03-20,0.002,16.9,5.3,0,0.0
6,2020-03-20,0.003,16.9,5.3,0,0.0
6,2020-03-20,0.002,16.9,5.3,0,0.0
6,2020-03-21,0.002,15.8,5.3,0,0.0
6,2020-03-21,0.002,15.8,5.3,1,0.0155734493409051
6,2020-03-21,0.003,15.8,5.3,1,0.023331579505887
6,2020-03-21,0.002,15.8,5.3,1,0.0259578023354257
6,2020-03-21,0.002,15.8,5.3,0,0.0
6,2020-03-21,0.002,15.8,5.3,0,0.0
6,2020-03-21,0.003,15.8,5.3,0,0.0
6,2020-03-21,0.002,15.8,5.3,0,0.0
6,2020-03-21,0.002,15.8,5.3,0,0.0
6,2020-03-21,0.002,15.8,5.3,0,0.0
6,2020-03-21,0.003,15.8,5.3,0,0.0
6,2020-03-21,0.002,15.8,5.3,1,0.0134479636014703
6,2020-03-21,0.002,15.8,5.3,0,0.0
6,2020-03-21,0.002,15.8,5.3,0,0.0
6,2020-03-21,0.003,15.8,5.3,0,0.0
6,2020-03-21,0.002,15.8,5.3,0,0.0
6,2020-03-21,0.002,15.8,5.3,0,0.0
6,2020-03-21,0.002,15.8,5.3,0,0.0
6,2020-03-21,0.003,15.8,5.3,1,0.0210000735486481
6,2020-03-21,0.002,15.8,5.3,0,0.0
6,2020-03-21,0.002,15.8,5.3,0,0.0
6,2020-03-21,0.002,15.8,5.3,0,0.0
6,2020-03-21,0.003,15.8,5.3,0,0.0
6,2020-03-21,0.002,15.8,5.3,0,0.0
6,2020-03-22,0.002,12.7,3.3,0,0.0
6,2020-03-22,0.002,12.7,3.3,0,0.0
6,2020-03-22,0.003,12.7,3.3,1,0.0110425017591455
6,2020-03-22,0.002,12.7,3.3,0,0.0
6,2020-03-22,0.002,12.7,3.3,0,0.0
6,2020-03-22,0.002,12.7,3.3,0,0.0
6,2020-03-22,0.003,12.7,3.3,0,0.0
6,2020-03-22,0.002,12.7,3.3,0,0.0
6,2020-03-22,0.002,12.7,3.3,0,0.0
6,2020-03-22,0.002,12.7,3.3,1,0.0066911830174543
6,2020-03-22,0.003,12.7,3.3,0,0.0
6,2020-03-22,0.002,12.7,3.3,0,0.0
6,2020-03-22,0.002,12.7,3.3,0,0.0
6,2020-03-22,0.002,12.7,3.3,1,0.0104348326229648
6,2020-03-22,0.003,12.7,3.3,0,0.0
6,2020-03-22,0.002,12.7,3.3,0,0.0
6,2020-03-22,0.002,12.7,3.3,0,0.0
6,2020-03-22,0.002,12.7,3.3,0,0.0
6,2020-03-22,0.003,12.7,3.3,0,0.0
6,2020-03-22,0.002,12.7,3.3,0,0.0
6,2020-03-22,0.002,12.7,3.3,0,0.0
6,2020-03-22,0.002,12.7,3.3,1,0.0163349324212045
6,2020-03-22,0.002,12.7,3.3,0,0.0
6,2020-03-22,0.003,12.7,3.3,0,0.0
6,2020-03-23,0.002,14.0,1.4,0,0.0
6,2020-03-23,0.002,14.0,1.4,0,0.0
6,2020-03-23,0.002,14.0,1.4,0,0.0
6,2020-03-23,0.003,14.0,1.4,1,0.0033144758980441
6,2020-03-23,0.002,14.0,1.4,0,0.0
6,2020-03-23,0.002,14.0,1.4,1,0.0057894670385255
6,2020-03-23,0.002,14.0,1.4,0,0.0
6,2020-03-23,0.003,14.0,1.4,1,0.0032695408687768
6,2020-03-23,0.002,14.0,1.4,0,0.0
6,2020-03-23,0.002,14.0,1.4,0,0.0
6,2020-03-23,0.002,14.0,1.4,0,0.0
6,2020-03-23,0.002,14.0,1.4,0,0.0
6,2020-03-23,0.003,14.0,1.4,0,0.0
6,2020-03-23,0.002,14.0,1.4,0,0.0
6,2020-03-23,0.002,14.0,1.4,1,0.0059772206526165
6,2020-03-23,0.002,14.0,1.4,1,0.0066673926914833
6,2020-03-23,0.002,14.0,1.4,1,0.0028329279826176
6,2020-03-23,0.003,14.0,1.4,0,0.0
6,2020-03-23,0.002,14.0,1.4,1,0.005245165090557
6,2020-03-23,0.002,14.0,1.4,0,0.0
6,2020-03-23,0.002,14.0,1.4,0,0.0
6,2020-03-23,0.002,14.0,1.4,0,0.0
6,2020-03-23,0.003,14.0,1.4,0,0.0
6,2020-03-23,0.002,14.0,1.4,0,0.0
6,2020-03-24,0.002,14.5,9.4,0,0.0
6,2020-03-24,0.002,14.5,9.4,0,0.0
6,2020-03-24,0.003,14.5,9.4,1,0.0386033786364053
6,2020-03-24,0.002,14.5,9.4,1,0.0423378858007069
6,2020-03-24,0.002,14.5,9.4,0,0.0
6,2020-03-24,0.002,14.5,9.4,0,0.0
6,2020-03-24,0.003,14.5,9.4,1,0.0276920518264531
6,2020-03-24,0.002,14.5,9.4,0,0.0
6,2020-03-24,0.002,14.5,9.4,1,0.023777778735586
6,2020-03-24,0.002,14.5,9.4,1,0.038462245260886
6,2020-03-24,0.003,14.5,9.4,0,0.0
6,2020-03-24,0.002,14.5,9.4,0,0.0
6,2020-03-24,0.002,14.5,9.4,1,0.0240167254321623
6,2020-03-24,0.002,14.5,9.4,1,0.0362254552107426
6,2020-03-24,0.002,14.5,9.4,0,0.0
6,2020-03-24,0.002,14.5,9.4,0,0.0
6,2020-03-24,0.003,14.5,9.4,0,0.0
6,2020-03-24,0.002,14.5,9.4,0,0.0
6,2020-03-24,0.002,14.5,9.4,1,0.0411012353858527
6,2020-03-24,0.002,14.5,9.4,1,0.0211846579040793
6,2020-03-24,0.003,14.5,9.4,0,0.0
6,2020-03-24,0.002,14.5,9.4,0,0.0
6,2020-03-24,0.002,14.5,9.4,1,0.0203910009670596
6,2020-03-24,0.002,14.5,9.4,0,0.0
6,2020-03-25,0.003,10.6,7.4,0,0.0
6,2020-03-25,0.002,10.6,7.4,0,0.0
6,2020-03-25,0.002,10.6,7.4,0,0.0
6,2020-03-25,0.002,10.6,7.4,1,0.0316468449372478
6,2020-03-25,0.003,10.6,7.4,1,0.020647278333806
6,2020-03-25,0.002,10.6,7.4,0,0.0
6,2020-03-25,0.002,10.6,7.4,0,0.0
6,2020-03-25,0.003,10.6,7.4,0,0.0
6,2020-03-25,0.002,10.6,7.4,0,0.0
6,2020-03-25,0.002,10.6,7.4,1,0.0369372751118722
6,2020-03-25,0.002,10.6,7.4,0,0.0
6,2020-03-25,0.002,10.6,7.4,1,0.0151082844678527
6,2020-03-25,0.002,10.6,7.4,0,0.0
6,2020-03-25,0.002,10.6,7.4,0,0.0
6,2020-03-25,0.003,10.6,7.4,0,0.0
6,2020-03-25,0.002,10.6,7.4,0,0.0
6,2020-03-25,0.002,10.6,7.4,0,0.0
6,2020-03-25,0.002,10.6,7.4,0,0.0
6,2020-03-25,0.002,10.6,7.4,0,0.0
6,2020-03-25,0.003,10.6,7.4,1,0.034451601657434
6,2020-03-25,0.002,10.6,7.4,0,0.0
6,2020-03-25,0.002,10.6,7.4,0,0.0
6,2020-03-25,0.003,10.6,7.4,0,0.0
6,2020-03-25,0.002,10.6,7.4,0,0.0
6,2020-03-26,0.002,9.0,5.6,0,0.0
6,2020-03-26,0.002,9.0,5.6,0,0.0
6,2020-03-26,0.003,9.0,5.6,0,0.0
6,2020-03-26,0.002,9.0,5.6,0,0.0
6,2020-03-26,0.002,9.0,5.6,0,0.0
6,2020-03-26,0.003,9.0,5.6,0,0.0
6,2020-03-26,0.002,9.0,5.6,1,0.0251469584880039
6,2020-03-26,0.002,9.0,5.6,1,0.0274550945332622
6,2020-03-26,0.002,9.0,5.6,1,0.0121369216794945
6,2020-03-26,0.002,9.0,5.6,0,0.0
6,2020-03-26,0.003,9.0,5.6,1,0.0117931191525404
6,2020-03-26,0.002,9.0,5.6,1,0.0167421938967892
6,2020-03-26,0.002,9.0,5.6,1,0.0269115414738633
6,2020-03-26,0.002,9.0,5.6,0,0.0
6,2020-03-26,0.002,9.0,5.6,0,0.0
6,2020-03-26,0.003,9.0,5.6,1,0.0202191438450278
6,2020-03-26,0.002,9.0,5.6,1,0.0210659757446294
6,2020-03-26,0.002,9.0,5.6,0,0.0
6,2020-03-26,0.002,9.0,5.6,0,0.0
6,2020-03-26,0.002,9.0,5.6,0,0.0
6,2020-03-26,0.003,9.0,5.6,0,0.0
6,2020-03-26,0.002,9.0,5.6,1,0.017969254856865
6,2020-03-26,0.002,9.0,5.6,0,0.0
6,2020-03-26,0.002,9.0,5.6,0,0.0
6,2020-03-27,0.003,8.2,9.7,1,0.0280653432477087
6,2020-03-27,0.002,8.2,9.7,0,0.0
6,2020-03-27,0.002,8.2,9.7,0,0.0
6,2020-03-27,0.002,8.2,9.7,1,0.0352312938265068
6,2020-03-27,0.003,8.2,9.7,0,0.0
6,2020-03-27,0.002,8.2,9.7,0,0.0
6,2020-03-27,0.002,8.2,9.7,1,0.045640322407876
6,2020-03-27,0.002,8.2,9.7,1,0.0408708302256832
6,2020-03-27,0.003,8.2,9.7,1,0.0244188162646373
6,2020-03-27,0.002,8.2,9.7,0,0.0
6,2020-03-27,0.002,8.2,9.7,0,0.0
6,2020-03-27,0.002,8.2,9.7,1,0.0244285140772241
6,2020-03-27,0.002,8.2,9.7,0,0.0
6,2020-03-27,0.002,8.2,9.7,0,0.0
6,2020-03-27,0.003,8.2,9.7,0,0.0
6,2020-03-27,0.002,8.2,9.7,0,0.0
6,2020-03-27,0.002,8.2,9.7,0,0.0
6,2020-03-27,0.002,8.2,9.7,0,0.0
6,2020-03-27,0.003,8.2,9.7,0,0.0
6,2020-03-27,0.002,8.2,9.7,1,0.0456472913313445
6,2020-03-27,0.002,8.2,9.7,0,0.0
6,2020-03-27,0.002,8.2,9.7,0,0.0
6,2020-03-27,0.002,8.2,9.7,0,0.0
6,2020-03-27,0.003,8.2,9.7,0,0.0
6,2020-03-28,0.002,10.0,9.1,1,0.0251010796138608
6,2020-03-28,0.002,10.0,9.1,1,0.0338796449629062
6,2020-03-28,0.002,10.0,9.1,1,0.0288330800423937
6,2020-03-28,0.003,10.0,9.1,1,0.0390568244262949
6,2020-03-28,0.002,10.0,9.1,1,0.0426752282207982
6,2020-03-28,0.002,10.0,9.1,0,0.0
6,2020-03-28,0.002,10.0,9.1,0,0.0
6,2020-03-28,0.003,10.0,9.1,0,0.0
6,2020-03-28,0.002,10.0,9.1,0,0.0
6,2020-03-28,0.002,10.0,9.1,0,0.0
6,2020-03-28,0.002,10.0,9.1,0,0.0
6,2020-03-28,0.003,10.0,9.1,0,0.0
6,2020-03-28,0.002,10.0,9.1,0,0.0
6,2020-03-28,0.002,10.0,9.1,0,0.0
6,2020-03-28,0.002,10.0,9.1,0,0.0
6,2020-03-28,0.002,10.0,9.1,1,0.021437951789326
6,2020-03-28,0.003,10.0,9.1,0,0.0
6,2020-03-28,0.002,10.0,9.1,1,0.0364769487772472
6,2020-03-28,0.002,10.0,9.1,1,0.045469259939609
6,2020-03-28,0.002,10.0,9.1,0,0.0
6,2020-03-28,0.002,10.0,9.1,0,0.0
6,2020-03-28,0.003,10.0,9.1,0,0.0
6,2020-03-28,0.002,10.0,9.1,1,0.0352013780732821
6,2020-03-28,0.002,10.0,9.1,0,0.0
6,2020-03-29,0.002,9.0,3.0,0,0.0
6,2020-03-29,0.002,9.0,3.0,0,0.0
6,2020-03-29,0.003,9.0,3.0,0,0.0
6,2020-03-29,0.003,9.0,3.0,1,0.0147292742818773
6,2020-03-29,0.002,9.0,3.0,0,0.0
6,2020-03-29,0.002,9.0,3.0,0,0.0
6,2020-03-29,0.002,9.0,3.0,0,0.0
6,2020-03-29,0.003,9.0,3.0,1,0.0118824277600043
6,2020-03-29,0.002,9.0,3.0,1,0.0120595671542241
6,2020-03-29,0.002,9.0,3.0,0,0.0
6,2020-03-29,0.002,9.0,3.0,0,0.0
6,2020-03-29,0.003,9.0,3.0,0,0.0
6,2020-03-29,0.002,9.0,3.0,0,0.0
6,2020-03-29,0.002,9.0,3.0,1,0.0135688878889827
6,2020-03-29,0.002,9.0,3.0,0,0.0
6,2020-03-29,0.003,9.0,3.0,0,0.0
6,2020-03-29,0.002,9.0,3.0,0,0.0
6,2020-03-29,0.002,9.0,3.0,0,0.0
6,2020-03-29,0.002,9.0,3.0,0,0.0
6,2020-03-29,0.003,9.0,3.0,0,0.0
6,2020-03-29,0.002,9.0,3.0,0,0.0
6,2020-03-29,0.002,9.0,3.0,1,0.0080450492993629
6,2020-03-29,0.002,9.0,3.0,0,0.0
6,2020-03-29,0.003,9.0,3.0,0,0.0
6,2020-03-30,0.002,4.6,0.9,0,0.0
6,2020-03-30,0.002,4.6,0.9,0,0.0
6,2020-03-30,0.003,4.6,0.9,0,0.0
6,2020-03-30,0.002,4.6,0.9,0,0.0
6,2020-03-30,0.002,4.6,0.9,0,0.0
6,2020-03-30,0.003,4.6,0.9,0,0.0
6,2020-03-30,0.002,4.6,0.9,0,0.0
6,2020-03-30,0.002,4.6,0.9,0,0.0
6,2020-03-30,0.002,4.6,0.9,1,0.0019139940068295
6,2020-03-30,0.003,4.6,0.9,0,0.0
6,2020-03-30,0.002,4.6,0.9,0,0.0
6,2020-03-30,0.002,4.6,0.9,0,0.0
6,2020-03-30,0.002,4.6,0.9,0,0.0
6,2020-03-30,0.002,4.6,0.9,1,0.0021999611059043
6,2020-03-30,0.002,4.6,0.9,0,0.0
6,2020-03-30,0.003,4.6,0.9,0,0.0
6,2020-03-30,0.002,4.6,0.9,0,0.0
6,2020-03-30,0.002,4.6,0.9,0,0.0
6,2020-03-30,0.003,4.6,0.9,0,0.0
6,2020-03-30,0.002,4.6,0.9,0,0.0
6,2020-03-30,0.002,4.6,0.9,0,0.0
6,2020-03-30,0.002,4.6,0.9,0,0.0
6,2020-03-30,0.002,4.6,0.9,1,0.0038031855299336
6,2020-03-30,0.003,4.6,0.9,0,0.0
6,2020-03-31,0.002,5.0,0.0,0,0.0
6,2020-03-31,0.002,5.0,0.0,0,0.0
6,2020-03-31,0.003,5.0,0.0,1,0.0
6,2020-03-31,0.002,5.0,0.0,0,0.0
6,2020-03-31,0.002,5.0,0.0,1,0.0
6,2020-03-31,0.003,5.0,0.0,0,0.0
6,2020-03-31,0.002,5.0,0.0,0,0.0
6,2020-03-31,0.002,5.0,0.0,1,0.0
6,2020-03-31,0.002,5.0,0.0,1,0.0
6,2020-03-31,0.003,5.0,0.0,0,0.0
6,2020-03-31,0.002,5.0,0.0,0,0.0
6,2020-03-31,0.002,5.0,0.0,0,0.0
6,2020-03-31,0.002,5.0,0.0,0,0.0
6,2020-03-31,0.002,5.0,0.0,1,0.0
6,2020-03-31,0.003,5.0,0.0,0,0.0
6,2020-03-31,0.002,5.0,0.0,0,0.0
6,2020-03-31,0.002,5.0,0.0,0,0.0
6,2020-03-31,0.002,5.0,0.0,0,0.0
6,2020-03-31,0.003,5.0,0.0,0,0.0
6,2020-03-31,0.002,5.0,0.0,0,0.0
6,2020-03-31,0.002,5.0,0.0,0,0.0
6,2020-03-31,0.002,5.0,0.0,1,0.0
6,2020-03-31,0.002,5.0,0.0,0,0.0
6,2020-03-31,0.003,5.0,0.0,0,0.0
6,2020-04-01,0.002,12.3,4.1,0,0.0
6,2020-04-01,0.002,12.3,4.1,0,0.0
6,2020-04-01,0.003,12.3,4.1,0,0.0
6,2020-04-01,0.002,12.3,4.1,1,0.0196251087619029
6,2020-04-01,0.002,12.3,4.1,1,0.0140178179254559
6,2020-04-01,0.002,12.3,4.1,1,0.0169777388878926
6,2020-04-01,0.002,12.3,4.1,0,0.0
6,2020-04-01,0.003,12.3,4.1,1,0.0145317530990152
6,2020-04-01,0.002,12.3,4.1,0,0.0
6,2020-04-01,0.002,12.3,4.1,0,0.0
6,2020-04-01,0.002,12.3,4.1,0,0.0
6,2020-04-01,0.002,12.3,4.1,0,0.0
6,2020-04-01,0.003,12.3,4.1,0,0.0
6,2020-04-01,0.002,12.3,4.1,0,0.0
6,2020-04-01,0.002,12.3,4.1,0,0.0
6,2020-04-01,0.002,12.3,4.1,0,0.0
6,2020-04-01,0.002,12.3,4.1,0,0.0
6,2020-04-01,0.003,12.3,4.1,1,0.0174656857841524
6,2020-04-01,0.002,12.3,4.1,1,0.0199093376164175
6,2020-04-01,0.002,12.3,4.1,0,0.0
6,2020-04-01,0.002,12.3,4.1,0,0.0
6,2020-04-01,0.003,12.3,4.1,0,0.0
6,2020-04-01,0.002,12.3,4.1,0,0.0
6,2020-04-01,0.002,12.3,4.1,1,0.0090122534515118
6,2020-04-02,0.002,10.2,1.0,0,0.0
6,2020-04-02,0.003,10.2,1.0,1,0.0041576283912063
6,2020-04-02,0.002,10.2,1.0,1,0.0024487811974306
6,2020-04-02,0.002,10.2,1.0,0,0.0
6,2020-04-02,0.003,10.2,1.0,1,0.0037633733709699
6,2020-04-02,0.002,10.2,1.0,0,0.0
6,2020-04-02,0.003,10.2,1.0,0,0.0
6,2020-04-02,0.002,10.2,1.0,1,0.0044562502364112
6,2020-04-02,0.002,10.2,1.0,0,0.0
6,2020-04-02,0.002,10.2,1.0,0,0.0
6,2020-04-02,0.002,10.2,1.0,0,0.0
6,2020-04-02,0.003,10.2,1.0,1,0.0048258746091924
6,2020-04-02,0.002,10.2,1.0,0,0.0
6,2020-04-02,0.002,10.2,1.0,1,0.0049020971986485
6,2020-04-02,0.002,10.2,1.0,0,0.0
6,2020-04-02,0.003,10.2,1.0,0,0.0
6,2020-04-02,0.002,10.2,1.0,0,0.0
6,2020-04-02,0.002,10.2,1.0,0,0.0
6,2020-04-02,0.002,10.2,1.0,0,0.0
6,2020-04-02,0.003,10.2,1.0,1,0.0042830154903511
6,2020-04-02,0.002,10.2,1.0,0,0.0
6,2020-04-02,0.002,10.2,1.0,1,0.0038736144087924
6,2020-04-02,0.002,10.2,1.0,0,0.0
6,2020-04-02,0.003,10.2,1.0,0,0.0
6,2020-04-03,0.002,8.8,9.6,0,0.0
6,2020-04-03,0.002,8.8,9.6,0,0.0
6,2020-04-03,0.003,8.8,9.6,0,0.0
6,2020-04-03,0.002,8.8,9.6,0,0.0
6,2020-04-03,0.002,8.8,9.6,1,0.0390229409211426
6,2020-04-03,0.003,8.8,9.6,0,0.0
6,2020-04-03,0.002,8.8,9.6,0,0.0
6,2020-04-03,0.002,8.8,9.6,1,0.034849003935993
6,2020-04-03,0.002,8.8,9.6,1,0.0312746027528171
6,2020-04-03,0.003,8.8,9.6,1,0.0430181505239881
6,2020-04-03,0.002,8.8,9.6,1,0.0359101927145081
6,2020-04-03,0.002,8.8,9.6,0,0.0
6,2020-04-03,0.002,8.8,9.6,1,0.0339130584801877
6,2020-04-03,0.002,8.8,9.6,1,0.0421657040070492
6,2020-04-03,0.003,8.8,9.6,1,0.0439363544066826
6,2020-04-03,0.002,8.8,9.6,0,0.0
6,2020-04-03,0.002,8.8,9.6,1,0.0214796394667912
6,2020-04-03,0.002,8.8,9.6,0,0.0
6,2020-04-03,0.003,8.8,9.6,0,0.0
6,2020-04-03,0.002,8.8,9.6,0,0.0
6,2020-04-03,0.002,8.8,9.6,1,0.0469158948200771
6,2020-04-03,0.003,8.8,9.6,0,0.0
6,2020-04-03,0.002,8.8,9.6,1,0.0293106491344779
6,2020-04-03,0.002,8.8,9.6,0,0.0
6,2020-04-04,0.002,14.5,10.7,0,0.0
6,2020-04-04,0.003,14.5,10.7,0,0.0
6,2020-04-04,0.002,14.5,10.7,0,0.0
6,2020-04-04,0.003,14.5,10.7,0,0.0
6,2020-04-04,0.002,14.5,10.7,0,0.0
6,2020-04-04,0.002,14.5,10.7,0,0.0
6,2020-04-04,0.003,14.5,10.7,0,0.0
6,2020-04-04,0.002,14.5,10.7,0,0.0
6,2020-04-04,0.002,14.5,10.7,1,0.046474614984315
6,2020-04-04,0.003,14.5,10.7,0,0.0
6,2020-04-04,0.002,14.5,10.7,0,0.0
6,2020-04-04,0.002,14.5,10.7,0,0.0
6,2020-04-04,0.002,14.5,10.7,1,0.0534363029214791
6,2020-04-04,0.003,14.5,10.7,0,0.0
6,2020-04-04,0.002,14.5,10.7,0,0.0
6,2020-04-04,0.002,14.5,10.7,0,0.0
6,2020-04-04,0.002,14.5,10.7,1,0.0310814264121029
6,2020-04-04,0.003,14.5,10.7,0,0.0
6,2020-04-04,0.002,14.5,10.7,0,0.0
6,2020-04-04,0.002,14.5,10.7,0,0.0
6,2020-04-04,0.002,14.5,10.7,1,0.0277772747231485
6,2020-04-04,0.002,14.5,10.7,0,0.0
6,2020-04-04,0.003,14.5,10.7,0,0.0
6,2020-04-04,0.002,14.5,10.7,0,0.0
6,2020-04-05,0.002,19.3,5.5,1,0.0245488280864705
6,2020-04-05,0.002,19.3,5.5,1,0.0239336409443512
6,2020-04-05,0.003,19.3,5.5,0,0.0
6,2020-04-05,0.002,19.3,5.5,0,0.0
6,2020-04-05,0.002,19.3,5.5,0,0.0
6,2020-04-05,0.003,19.3,5.5,0,0.0
6,2020-04-05,0.002,19.3,5.5,0,0.0
6,2020-04-05,0.002,19.3,5.5,1,0.0231487050813431
6,2020-04-05,0.003,19.3,5.5,0,0.0
6,2020-04-05,0.002,19.3,5.5,0,0.0
6,2020-04-05,0.002,19.3,5.5,1,0.0226242434173449
6,2020-04-05,0.003,19.3,5.5,0,0.0
6,2020-04-05,0.002,19.3,5.5,1,0.0245824574551743
6,2020-04-05,0.002,19.3,5.5,0,0.0
6,2020-04-05,0.002,19.3,5.5,1,0.0231891237190784
6,2020-04-05,0.002,19.3,5.5,1,0.0269115565015598
6,2020-04-05,0.003,19.3,5.5,1,0.011134413748795
6,2020-04-05,0.002,19.3,5.5,0,0.0
6,2020-04-05,0.002,19.3,5.5,0,0.0
6,2020-04-05,0.002,19.3,5.5,1,0.0235193576651163
